Fabric_Type,Recyclability,Biodegradability,Water_Usage,Carbon_Emissions,Toxicity,Microplastic_Shedding,Durability,Region_Suitability
Bamboo Fiber,8.925175303428148,7.260494854937063,4148.463923041138,3.963966725440094,1.929599517179913,0.0,5.733014761134736,Coastal
Nylon,6.165434128437178,1.025694964798847,1149.340177813181,17.233042953493385,5.199705957663306,7.756734928197488,9.74733861834201,Desert
Kevlar,4.389347457631232,0.0,3802.6810764287106,24.589028377493417,7.231219445437651,4.854333354555629,10.0,War Zones
Bamboo Fiber,9.34831954947687,7.055243700198614,4187.877257155034,2.9421347876206747,1.9565835496638746,0.0,6.067960612382036,Tropical
Polyester,4.830838901112705,1.7778780882474379,2813.1550654458147,15.215071996197963,9.59583359194897,9.155865110449058,9.249651076203339,Cold Desert
Kevlar,4.342140570705709,0.0,2956.839697929916,15.491287406987396,9.025396875809058,4.235370935489826,10.0,Extreme Terrain
Nylon,5.094589879812396,2.8432179299461895,2667.5648826277093,18.361990785444057,5.541260793661857,5.8469548218625516,9.537904150644373,High Altitude
Bamboo Fiber,7.771614378499328,8.135896261439179,4907.531724735567,4.699465312120544,2.5185328153178768,0.0,6.205207719496137,Jungle
Bamboo Fiber,9.570268188812395,8.489570635627889,2328.637851751896,4.898294301879397,2.4633265520666385,0.0,6.257305440923707,Tropical
Nylon,7.826340966180846,2.8099469528834993,2816.519398590266,13.902047774622892,8.30125212058735,8.579850412577294,8.798369436323721,Desert
Polyester,5.2169160641063845,0.8700019307165965,954.6826644669566,13.262155636121868,6.964260930314814,8.501508110636053,8.999513885068028,Hot Desert
Cotton,9.513914612033053,8.556877880141002,11230.8303061472,6.357388311991064,5.009034495934351,0.0,5.579043626177745,Hot Desert
Nylon,5.049277437824791,1.2489325764711976,4287.896240396221,19.028635232879914,6.418601815721534,5.68501161057995,8.349606159541393,High Altitude
Wool,8.967681793293288,7.187415162374999,5803.133147914776,8.662267425715289,2.6859887324611407,0.022668687065782067,6.039045031049579,Cold Desert
Nylon,7.84366297031415,2.6538009611122004,975.2421379745072,16.28974123927171,7.238418146768476,5.598956998905827,9.600395896415979,Desert
Cotton,7.65895170547348,9.244064957152858,11280.414590430091,7.538306896247593,3.5398194760462247,0.0,4.849176037517539,Jungle
Bamboo Fiber,8.66033259876449,9.45058083347862,3312.436916286542,5.439952759855652,1.3296468516265145,0.0,5.671214117154946,Jungle
Nylon,7.662945357726277,2.4505651708878986,4582.271883763644,19.473012408810305,5.276681279184487,5.106443584207286,8.466030138785209,High Altitude
Wool,7.836112515834067,6.070989273189094,9973.152627263069,11.079502361457447,3.1666645954538284,0.7427509622581331,6.245698438358764,High Altitude
Wool,8.083625227703292,6.49270095198219,5460.994978388421,11.121346035982501,2.125167475824776,0.447685833704347,7.555661288559,Cold Desert
Kevlar,3.8743354987791037,0.0,2357.083322988821,21.636542028013483,8.510224427763845,4.589507259345944,10.0,War Zones
Wool,6.422686970292799,9.756384194876059,9125.511699637776,6.241035642232958,1.8718847303847053,0.513623618312379,7.976641552623922,High Altitude
Nylon,6.5200944420996425,0.7880044336128983,2463.673545743396,17.286725331121538,5.644409496251056,5.596321835180149,9.907875255000654,Desert
Wool,7.728522529930122,8.15530926625517,11476.29524241274,8.48042898519991,2.18470425478498,0.9984716775131313,8.176825591912559,Cold Desert
Polyester,6.056542687276835,0.1606946452540825,2087.2453084820063,16.175219785730917,9.362100632336592,6.541241114490615,9.193653174951766,Hot Desert
Nylon,7.347684176201735,0.9491197645081538,3056.632893976555,15.511873614809243,7.100626166692964,6.5970163059375935,9.536895511539532,High Altitude
Wool,6.917601255785197,9.274795431578433,10924.424860873823,9.539102668488802,3.4334336481751437,0.5098596781423602,6.068801230391568,High Altitude
Bamboo Fiber,8.028195704185405,9.418790312613698,1213.7094607435367,4.160277531990083,1.7860756646164195,0.0,5.650277931556416,Tropical
Cotton,9.425507311063466,9.448170141552827,14579.085955060473,8.986914030253532,4.449053740320225,0.0,4.490529011040848,Coastal
Wool,7.0661705514008375,9.841781010398403,10848.274140129353,10.079336724354452,1.852108519816846,0.4994073072463817,8.3938806910336,High Altitude
Wool,6.140729552611499,9.95764626433436,8384.286536204223,9.111504468546354,1.3953567987946718,0.62467081962865,8.480415627116244,Cold Desert
Polyester,5.384618779237781,0.8944854493218259,1195.011647904809,17.495877275331633,7.859201189879091,7.053031373681385,8.55634120642319,Cold Desert
Wool,8.782910865081345,6.852869148021663,6179.593808567992,6.529620296326216,1.0959551672052728,0.8644032034824609,7.014464383829924,Cold Desert
Wool,7.372696815548853,7.570709907520879,6595.65335728645,10.051554122180347,2.6970988713816846,0.1985537778178672,7.808016406993573,Cold Desert
Cotton,9.783106999612517,8.834033347779304,10994.666794896735,5.7401454698062,3.033027156453749,0.0,5.499649291896611,Jungle
Polyester,6.653411276964325,0.3918595015491877,2074.602799430535,20.249585836793514,7.6410105996043765,6.505411484804789,8.419791223463815,High Altitude
Polyester,5.178680696480216,1.399931664545922,2200.10279875754,22.30041811223179,7.437752187801783,8.533032852035623,9.116048454569135,Hot Desert
Nylon,6.868970029930118,0.44474003270051454,2600.117419672636,12.687198903629266,6.62288901055773,6.196068069652578,9.13141710299378,High Altitude
Polyester,5.884325676652935,1.691671158976966,1919.0575846811078,13.048878189709479,6.90100645066072,7.3381563939717624,8.836472599117156,Hot Desert
Kevlar,4.593641349714314,0.0,5720.901904318718,18.822901884978332,8.066685330484646,3.4720253195745965,10.0,High Altitude
Kevlar,4.568199086920794,0.0,5995.372176497336,24.77061046174864,9.365303225887375,4.623944930483519,10.0,High Altitude
Cotton,7.320770345364868,8.500607296856362,18196.064813731642,5.7345921202495616,4.280199756531124,0.0,4.897394634905492,Jungle
Wool,7.205237102982891,6.742303808605091,9112.229078512853,9.445708269839798,3.484067275064807,0.6515652354072115,8.906619894242109,High Altitude
Nylon,5.015602506898398,1.3355508933795477,3696.320737568887,18.114593172189487,5.069916837849597,6.087317529585338,8.937073568506952,High Altitude
Nylon,7.767333781198914,1.6641822549880594,2676.2027118686797,17.511327322947345,7.894038925764419,7.3890597452230775,8.934849635105094,High Altitude
Wool,8.515621699361763,6.3300634485970635,5472.634665846687,10.761654842422365,3.1413372037508758,0.3152427564400849,6.415478178706583,High Altitude
Wool,8.407783053312475,9.083300938649074,9135.486496694364,10.615641300909749,2.7442257297342145,0.8832087324547927,6.638215264858668,Cold Desert
Cotton,8.309477164602384,8.019777951075644,15635.900920984017,7.810283106172539,4.331443056094743,0.0,6.107178572395808,Coastal
Bamboo Fiber,7.324428141921703,9.148475661260067,1384.0848345709705,5.135978655446411,2.024598786520758,0.0,7.0518271915176625,Coastal
Kevlar,3.0678328766799776,0.0,2498.3870783330412,22.30590890082231,9.901178540388536,3.880016515684601,10.0,High Altitude
Kevlar,4.1655554568365885,0.0,4922.24963937891,23.10880663579966,9.260850762192673,4.262850678590576,10.0,Extreme Terrain
Polyester,6.264859048042,1.4451669896527302,1899.7412994318,13.234065783642231,7.876676818363572,8.784850748572136,9.493171065265905,Hot Desert
Polyester,6.136012773301095,1.913753136299235,2970.283362375947,15.354553326430615,7.4367995748555,6.622967849876193,8.147381133112741,Hot Desert
Bamboo Fiber,8.35754666751924,7.325755985503073,4429.216235036267,3.1060165451459953,1.7276463736631427,0.0,6.475678246903602,Jungle
Bamboo Fiber,8.284975767470868,9.256132720443869,1814.7400688914659,5.5134157485460955,3.792353494388191,0.0,6.108354265895715,Coastal
Kevlar,3.559236357360021,0.0,3665.4294687898655,18.475593962724407,8.318643951524699,2.5387589158108037,10.0,High Altitude
Nylon,5.605212125695458,1.7468352090739545,4869.940724306193,15.960584743203428,5.006001579265845,7.234545813917069,8.735048419388558,High Altitude
Bamboo Fiber,9.925164589554136,8.45171020552496,2587.365923732201,4.1881680940425525,2.143941127267665,0.0,7.94575081549044,Jungle
Cotton,8.546701796979454,8.3707912854334,19650.55432158737,9.024556359046326,3.817287108091475,0.0,4.215923364013415,Coastal
Bamboo Fiber,9.073336826471941,7.9644673971380096,1074.2661738614859,4.084419353841681,3.354082340797444,0.0,7.580240106516593,Coastal
Polyester,5.461780629734454,1.9076207511953496,1214.0869938439632,23.49436834985986,6.8471131791582485,8.638611816452327,9.835732481185406,High Altitude
Cotton,7.00723383843612,8.96408401417674,9667.558707691047,9.818249444275015,4.828235199909063,0.0,6.239479271708833,Coastal
Polyester,4.160434080452395,1.9124848607421774,2355.1879163011718,24.594414781563692,8.477110242711163,6.94543250416374,7.421639279790277,Cold Desert
Cotton,8.828025598773634,9.9313099272814,12764.803711104967,5.961682393300482,3.5860295417875077,0.0,4.357893787472358,Coastal
Bamboo Fiber,8.78982173925054,8.946611930759397,1198.521605250057,5.4565782338900135,3.6164570351768672,0.0,6.3500247852762435,Coastal
Polyester,6.821553969178977,0.0875106146216631,921.1649302430694,20.698795955052777,6.030389057415896,9.525999557229014,7.147063696363795,Cold Desert
Cotton,7.192484583649559,8.900523788487916,13850.60629806693,5.3014614770941435,5.112352288787379,0.0,6.567704950734324,Coastal
Cotton,8.143857293894888,9.76460807861616,10340.543913249396,5.194679170688024,5.280640273503904,0.0,4.7583637204591955,Jungle
Cotton,7.542174579397625,8.874669306638266,12120.386236487931,6.17656683800674,2.8478097565968072,0.0,5.928625806290583,Coastal
Kevlar,3.7431961528443667,0.0,2829.2050097121237,23.004588078214077,9.13986208626632,4.023167522556655,10.0,High Altitude
Kevlar,4.7272138177925775,0.0,4315.502447754407,15.616331371272118,7.687764842697505,3.0827270762867136,10.0,War Zones
Bamboo Fiber,9.307671508007697,7.812219120140938,2504.132474395843,5.1411751796249785,3.529598658556282,0.0,7.608303503974978,Jungle
Nylon,7.566774645463068,1.9246236975754025,3148.6831254654967,19.693063773701123,7.2098485028478,8.46477460506686,9.042097395484758,Desert
Nylon,5.7232380396972635,2.9360055602782227,3758.5938943665433,13.329247935932168,7.314564150533066,8.229979183770451,8.595443854074281,High Altitude
Bamboo Fiber,9.530150201489903,8.907790889513114,2339.5073737026496,4.492999969046043,1.3742075851802045,0.0,5.439719897318259,Coastal
Cotton,9.802378624474688,8.274938597337384,16325.060761119314,6.402016691345386,3.512058612786194,0.0,6.925164064717609,Jungle
Bamboo Fiber,7.207405006594293,8.931581326858154,1544.427305264528,3.429447941452747,2.254497869926725,0.0,7.613878571658565,Jungle
Cotton,8.418311474232796,8.685536634672923,18382.75605496522,7.665332267158521,5.285755299255035,0.0,5.351622514423977,Hot Desert
Nylon,7.330082117336164,1.1732348521281195,2651.1103930741783,17.960831920498563,6.172167514638831,5.467756916892743,8.382953149916641,Desert
Nylon,5.831994969031006,2.756166772821347,3921.7709391435974,12.56679939416934,7.688923841302467,5.979641669862701,8.40168853193266,High Altitude
Polyester,4.97034576453205,0.021046057714722233,1020.8465410696756,16.76471575047068,8.666504116065123,8.44801193857645,9.397031465178733,High Altitude
Nylon,7.159968291644947,0.555012418992684,3008.7128185808488,17.845985698108514,6.486053355978742,7.961099710120328,9.072603332375019,High Altitude
Cotton,9.39049129058527,8.115156459460847,19034.250108806114,6.357863384200063,5.599739771495087,0.0,5.544476000332968,Coastal
Polyester,5.178494288115152,0.19557595841766573,2044.1263410513209,24.74357201985918,9.051254233896156,7.9267120883611835,7.139251145377303,Hot Desert
Bamboo Fiber,7.086413467725524,8.178740675618066,3021.867236959012,2.1658471820402934,3.7211711010358064,0.0,6.957425471512261,Coastal
Nylon,5.290314636105044,2.2042903030141536,2738.558588952775,17.982633327614256,8.04696390089202,8.006469721668514,9.054788122995541,Desert
Cotton,8.972627931229072,8.743030806765901,19181.773386081877,6.793318609139325,5.057986177492727,0.0,6.329409150187166,Coastal
Kevlar,4.4468905573844895,0.0,3608.583349468411,15.76757109882178,7.130924591715914,3.350428566322394,10.0,High Altitude
Kevlar,3.1424884215851403,0.0,4021.0393539808592,17.867835740543406,9.147715924913209,3.14044720422445,10.0,Extreme Terrain
Polyester,6.225151950968462,1.8932181313859353,1959.9868783180004,13.635255291100023,6.674317958710056,7.388848148694072,7.459040897578591,Hot Desert
Cotton,9.243952682444169,8.083644490158742,17001.248507185184,5.991382945035423,2.588861705602499,0.0,6.015822183062593,Jungle
Polyester,5.404312842814064,0.6599406215830887,584.6377867768666,19.731795535739174,8.932841397314759,7.882884294973534,8.243742342275105,High Altitude
Wool,8.057159428697407,7.1976896207403485,5877.62803406409,8.909238095326463,1.2153383238375057,0.85824106903639,7.479609563328826,Cold Desert
Polyester,6.427571867615624,0.23873974537841214,1156.8644094233446,17.093133319628993,6.765823470097661,9.170723477731675,8.774041993244182,Cold Desert
Cotton,7.441691160761246,8.112914126628466,11819.518833701464,8.912904802027189,5.328083794523732,0.0,4.564735815218623,Coastal
Cotton,7.857498048713311,9.335918196523956,19967.682127477772,5.676930945726091,3.537144969986349,0.0,6.200199891083784,Jungle
Bamboo Fiber,8.705672788221612,8.707328127349042,4887.819885453015,5.011385112563552,1.6101518780383288,0.0,6.953495370071825,Jungle
Bamboo Fiber,7.971168916786094,7.494564006867245,2887.2335533410337,3.7289431416975503,1.7008909224280035,0.0,5.593411505331322,Jungle
Wool,7.831833114347887,7.505330939805781,6833.3034650376585,8.121130824198161,2.0779403831301186,0.6627142064367703,8.958803521873003,Cold Desert
Kevlar,4.58869070436616,0.0,2422.650712937344,16.143814555197817,7.044335366497137,4.793909644758022,10.0,High Altitude
Bamboo Fiber,7.282929203981509,8.512846138124528,2336.079026417253,5.407053255850542,1.4062255001223618,0.0,5.0548329725984775,Coastal
Wool,6.246189188204675,9.271190384320551,7326.632581983926,10.520775732131368,1.573524466210109,0.6180397037403551,8.247995271369458,High Altitude
Nylon,6.826254363777366,1.0977748267872784,2738.3933831798504,13.493484374043113,8.601310954796169,6.545943454445608,9.259350681212059,Desert
Bamboo Fiber,7.8586443677607045,8.324793819802276,1053.2245688714484,3.0722630225773067,3.0369568583172954,0.0,6.843227116836636,Coastal
Nylon,5.582223167501564,0.25938757813688695,3899.6959577911316,14.23437949997035,7.142539063716649,6.1196368372953405,8.4728766772271,High Altitude
Wool,8.364823953690141,9.1751947609358,7294.600167724046,9.5997394100593,3.5624603248710556,0.7104968646863989,7.980332136413534,High Altitude
Nylon,5.207849404340513,1.5179053481974774,2638.825005634937,14.54961640276018,5.933222692201692,8.298138762562047,8.76872601802775,High Altitude
Kevlar,3.4351467252870744,0.0,4766.671087002687,24.97654034380992,8.008203351602731,4.970914470376709,10.0,High Altitude
Cotton,7.45669245428708,8.671621885209058,19864.56684478277,6.792403248871189,5.4254868129655485,0.0,6.027172500155478,Jungle
Wool,7.231910418006111,9.976986478383369,5777.477765526715,7.29825596816469,1.329806728617205,0.09039782005990704,6.790816967696095,Cold Desert
Polyester,6.756011615157805,0.3121796952663767,2190.70640869515,17.197521203465996,8.680398619509848,8.109285182626211,8.573509314207989,High Altitude
Kevlar,3.1006982510658103,0.0,5728.978733819279,16.679493797551864,9.391150844872309,2.047319809120559,10.0,High Altitude
Polyester,4.41939036549798,1.316099994231923,886.3984590904862,17.02564976804491,9.282216700561067,8.434610885985874,7.758447958159479,Cold Desert
Wool,7.159151335612658,7.733090722550768,11964.356599547027,10.792760098830662,3.1537303155618117,0.12723584120466525,8.501810428750943,High Altitude
Polyester,4.932889879114176,1.7229412744645798,1724.3718902264534,20.36629604264663,8.921337993800298,8.09389312831957,9.673386955324993,Cold Desert
Wool,8.252002574697832,7.642661861217613,11651.687961705538,11.430333669633367,3.525198486879568,0.8730097130518618,7.868876500168071,Cold Desert
Polyester,5.730630083862723,1.2575812294257063,580.6580941854032,23.5514209215755,6.05253429372577,7.549135927233712,8.16975974113687,Cold Desert
Wool,7.092762419168838,7.740183888714221,7705.2558431578345,8.342310493826911,1.3800159425767253,0.8454733062870445,8.279003681927165,High Altitude
Kevlar,3.9103618377746834,0.0,3628.258585356273,18.779267412396116,7.125637331997977,3.6886542970895078,10.0,Extreme Terrain
Wool,7.151126443098313,6.392499263669912,8316.859016439403,10.853423819284682,1.7431489960191673,0.5440098160345288,6.264036216815546,Cold Desert
Cotton,9.67795806712869,8.62468977599599,9015.949654806915,8.979339942399259,4.230583525082827,0.0,6.5874581089267465,Jungle
Kevlar,4.993336716780168,0.0,4021.4605003463557,18.7546125932113,8.614920647122046,4.614347384387747,10.0,Extreme Terrain
Polyester,4.947881824239361,1.7757997324794772,1448.296452354964,14.343303426242784,9.626821892206042,9.560240714691915,7.636380877934429,Hot Desert
Wool,6.941567652242759,9.489010710502379,7188.763009371156,11.442175443287038,3.479343611546713,0.012312386054993407,8.034615902663308,Cold Desert
Bamboo Fiber,7.662120138921891,7.756552479367567,2349.9257403494225,3.1912365986814835,1.3427609852967124,0.0,5.909567078947452,Jungle
Kevlar,3.9525782541162693,0.0,3399.5237464049756,15.90763899893968,7.750886746956718,4.162382234011264,10.0,Extreme Terrain
Wool,7.166294959710359,9.578397070615752,6803.486669466895,10.837796243123638,1.4821933551458646,0.3599644020259227,8.315927502952288,High Altitude
Bamboo Fiber,9.211716127958377,8.867827887729353,3699.437901222323,2.3121482786282583,1.4481376793446303,0.0,7.025272675277414,Tropical
Nylon,6.68418789149805,0.8605944350637487,1933.0494552201826,11.759935308140522,8.552452136112267,6.738587794370943,8.255139204491895,High Altitude
Bamboo Fiber,9.756064124121853,7.640353190599649,3220.0501597612492,4.1869121634554025,3.5093784740619016,0.0,5.759008616417045,Tropical
Cotton,9.90673072796019,9.456080424569816,16485.156243857105,8.48045824452737,3.501782864187129,0.0,4.588833362214767,Coastal
Nylon,5.960777977966577,0.4541765469144393,4342.577892179713,17.077174814419777,7.066299806444256,8.830838316476601,9.861266116707023,High Altitude
Bamboo Fiber,8.108676521466933,7.701655401623621,4960.827324573504,4.343363646657752,3.5042122801706497,0.0,7.733111590285617,Tropical
Polyester,4.214667002547674,1.7030838162190327,527.7002906032939,15.737232624308419,9.39022971197397,7.060019291741522,8.81360165712874,Hot Desert
Nylon,7.293240023408085,0.4629726337034268,4290.943639069195,17.12147638819128,5.550894119082567,7.549652581553404,9.401529211903053,Desert
Polyester,5.770745189447624,0.8478655243875086,2739.8970723889515,13.482080922162421,7.6791402046350505,8.43987253734856,9.638872188585289,High Altitude
Nylon,5.4169110438804635,0.5098189290374989,916.7884852257985,17.002686232795785,8.31112955168644,6.5626007852305115,9.495751613827679,High Altitude
Kevlar,4.386132426909511,0.0,5778.680359039149,21.06943401234834,7.7784927462483395,3.709538096266266,10.0,Extreme Terrain
Polyester,4.536454270892197,0.4183577963643572,1353.5300650038666,17.193149969838352,6.133257340760068,9.421736872028848,9.49005648686047,High Altitude
Kevlar,4.255264135802593,0.0,2253.698844936423,23.590806944391446,7.082448207849886,4.463444154488051,10.0,War Zones
Kevlar,3.5307509792871796,0.0,4573.175345572674,20.652079697505304,7.038198287071488,2.8348515991530494,10.0,High Altitude
Wool,7.574411351758687,8.116746928026668,9466.499405027756,8.68658917246864,1.1234337729972033,0.29094325614893624,6.828601120721595,High Altitude
Nylon,5.304512834235706,0.09122232110410167,2271.002523559895,14.239226385556796,7.865514384084386,5.840744463428161,8.595416340452449,Desert
Wool,7.689571694736249,6.483082636185285,7254.345888277867,7.446516250977563,3.7465344972568566,0.4460850485503913,8.349255968846743,High Altitude
Bamboo Fiber,8.871323523333974,7.8415948379462,2597.6462718656367,2.1769119243296777,1.5088977577072211,0.0,7.355677644576035,Coastal
Polyester,5.43011750035731,1.538275744414812,1213.9966588226498,12.75856137373204,7.898615415380048,6.7336909016678295,7.941151531204183,Hot Desert
Nylon,6.937789106123123,1.6516219044263207,4996.999481514035,19.22730917330488,8.598415117578767,6.032761864414458,9.287860087566504,Desert
Bamboo Fiber,8.455426691278412,7.8907800474605105,4194.004403174331,3.989637275293136,1.7405174578006029,0.0,7.576845570461941,Tropical
Wool,7.315890105254748,6.531749430231301,8906.214106983767,10.018271561179192,3.0232291580542086,0.09290359243860413,7.386866782803647,Cold Desert
Polyester,4.461558941812708,1.90101919069333,2957.342025809036,21.93338994687008,9.955678869125801,7.627455881505439,9.67510409955963,Hot Desert
Kevlar,4.703992394846269,0.0,5728.716301174942,15.37724106264873,8.814285052322028,3.3473849175156873,10.0,War Zones
Bamboo Fiber,9.61430346489377,8.45532555595479,1531.1770214086198,2.5280414505740825,3.1081465861713715,0.0,5.678326492544802,Tropical
Nylon,7.239942761235445,2.800206553657845,4856.597005155905,15.387273162184297,7.45205927574866,8.468181183744104,8.413481242126053,Desert
Wool,7.285025542626655,8.89221491028309,8029.217185327923,7.1822841332574034,1.8147475041560743,0.14953866157604367,7.807054401558848,High Altitude
Polyester,5.764281263235624,0.029427421256919883,2194.288245595574,18.19628242530718,8.909272946294589,6.878278918623236,9.26115411143466,Hot Desert
Bamboo Fiber,9.394936694868218,8.359707211428718,3337.0255160620686,5.75367202087585,1.722622409750992,0.0,6.048376813611153,Tropical
Cotton,9.111158663933782,8.01533547561177,17552.247381561687,8.593974482827797,4.468187492818862,0.0,4.178539984228361,Coastal
Nylon,6.390954479650935,2.2935459375104044,4394.063232046685,14.429026530656992,7.991954231641985,8.403043169477087,8.846645176879022,High Altitude
Bamboo Fiber,7.309141425931829,7.260261224685335,2504.3025915208455,4.855789293217279,2.8388105037320797,0.0,5.328131872944977,Jungle
Bamboo Fiber,8.676092277328152,7.965647102127328,4547.5756949624265,2.4873239566346936,2.3507315095655104,0.0,7.356279451552449,Tropical
Wool,7.757339922873727,6.391776016989726,9365.5940025831,8.111807938268372,3.297762138125531,0.9710559308238592,6.994420679267646,Cold Desert
Wool,8.969315850877846,8.628594688019593,5490.017369520172,9.37895295412407,3.7242355118573265,0.838510678693373,6.063411441227737,High Altitude
Nylon,5.309357878733645,0.5445703321751602,1567.6865325511621,18.964107094390997,8.542916798603262,8.241974313199867,8.814462147104493,Desert
Nylon,7.742196640370196,2.2387052934269867,2640.9976589737316,13.457235742849193,5.769793348991264,7.967920853398562,8.376531471020195,Desert
Wool,7.427571202593166,7.695498086864013,10016.42333220116,10.115904915850097,2.827195021658725,0.8403150163824689,6.212551245529651,Cold Desert
Cotton,9.67907120329225,9.685273897478654,11676.225005110355,8.936519909979744,5.65286911505369,0.0,6.15864172628548,Hot Desert
Wool,6.539423375755673,6.195342961523016,9079.540909425237,11.372246165657115,3.368552775807855,0.37304302218088425,6.254760500501141,High Altitude
Bamboo Fiber,9.35067171327877,9.45584184604416,2205.3757338626674,3.782325872719909,2.3709748775233104,0.0,7.667827723137098,Jungle
Cotton,7.23192898880892,9.112856871479764,9127.831486876714,5.744603923528402,5.700763803344957,0.0,4.485360548805392,Coastal
Bamboo Fiber,9.499212876000458,7.441342890867174,1985.3114077542364,3.6358473665969355,1.1405554622202438,0.0,5.048164350193545,Coastal
Kevlar,3.048664464757758,0.0,4403.181239526723,21.3503226653444,9.200129756653686,3.230592275375357,10.0,War Zones
Nylon,7.093054947820634,2.3948455591557485,1484.6197893935112,18.061464916728596,5.502439769946175,5.117537723145658,9.722749376922923,Desert
Wool,6.197234429514125,7.081912267197138,9188.745740135651,6.191495936536547,3.614597035870433,0.39397176840523607,8.978421467042146,High Altitude
Cotton,7.879891561743879,9.623955810345356,16158.03268601913,6.477924874939669,4.299462013772963,0.0,5.89630802146768,Jungle
Nylon,6.8212631440352265,1.0738939499892906,3568.288992452666,19.936056293660172,6.873734517027348,6.71561271392287,9.589158857862842,High Altitude
Polyester,4.178929568416777,0.6488079309020889,2010.438880448437,13.82334436244032,6.625032873283818,8.969523770739322,8.458590037625555,Cold Desert
Bamboo Fiber,7.186227465636254,8.78657550051979,4160.543986905816,3.725456153567797,1.8226571254120767,0.0,5.074446744882869,Tropical
Nylon,7.966445374409291,2.3574226390343793,3374.208964014104,10.34886653653745,5.761303157725052,8.248572786809426,9.284085806551593,Desert
Wool,8.717689699214912,7.374035492392569,11089.222747129505,11.76040997742432,2.4184971442170164,0.41891830666307095,7.506679936281408,High Altitude
Bamboo Fiber,8.902228035795146,7.339897353039157,3301.7100346763,5.333535236492688,3.952666237883637,0.0,6.725449251189499,Tropical
Wool,8.970933364594549,9.905973953794074,10667.066753797892,10.718313118690528,2.0962652971707043,0.708409268496793,8.658684832642148,High Altitude
Polyester,5.923401054057988,1.3647952352767967,772.1872270122278,17.538192741682593,6.622481782867393,9.091187384282684,7.8278350418669,High Altitude
Bamboo Fiber,8.290899284750068,8.45489729545214,4230.286383140966,4.9811868503436685,2.906230374985686,0.0,5.24892746192489,Jungle
Polyester,5.189416853785849,1.5664077145804962,2221.406324806872,18.793794131383585,7.638305770779539,8.681646049764314,7.34477665644644,Hot Desert
Kevlar,3.6069417205547087,0.0,5749.463224333302,20.811828606814657,9.345768002055443,2.452020453944981,10.0,High Altitude
Nylon,7.938792779565181,1.951397133508093,1082.0571762989011,17.13665758454116,6.587495897498456,7.580089294754103,8.977328656748575,High Altitude
Polyester,5.758418516576224,0.6757525683500507,938.6240883543694,22.551399630987426,8.533002418190122,9.020641778330171,7.605158143268886,Cold Desert
Polyester,6.8464672220425715,0.42957040282956016,745.7666904578376,13.560036914535393,8.881976056452832,9.312786081048277,9.699761285224252,Cold Desert
Polyester,5.323527376944063,1.6764513377765136,2391.3989492752266,24.15534594348047,7.161071599733159,6.693737490950268,9.068221115654262,Hot Desert
Kevlar,4.690292057539827,0.0,4947.092851530948,20.1308681457452,9.080609724690198,3.3995707449305685,10.0,War Zones
Cotton,9.105502917610563,9.664786902472768,12227.809961726043,5.993607500019824,2.5162425214221336,0.0,5.341141042562826,Hot Desert
Cotton,9.56362275823808,8.194930526827674,19736.578501459582,9.263721803775487,4.975111027008346,0.0,5.562960692099528,Hot Desert
Cotton,7.0341576958777665,8.324063287158861,18246.000134674483,6.804767586123964,5.03841643113177,0.0,5.192884618590849,Jungle
Cotton,7.169597846354378,9.463442930105295,9033.51087647922,9.227481300796207,2.3074862754104974,0.0,6.074992139717747,Coastal
Nylon,7.598372076270465,2.8260342359238053,2170.150096119515,14.529533123087647,5.378578235979651,6.423554720911015,9.6388686204392,Desert
Nylon,6.060798625305095,0.4002628371105458,4303.142807100164,13.094258293295185,7.878306537907945,8.217730190087856,8.28131595568385,High Altitude
Kevlar,3.606925200333828,0.0,4952.933176646382,23.46229528630422,7.264765600477195,4.605881005700798,10.0,War Zones
Wool,6.956640828737254,7.681820528581605,11470.281984360092,10.193984230171417,2.482512077800667,0.56296917327297,6.893080307109175,Cold Desert
Polyester,4.9922341939286525,0.27483429528121417,2768.8296566656923,19.88127813451661,6.961338274881886,9.325548364377223,7.2615220554234465,High Altitude
Wool,7.022075080252078,8.733395932055766,8265.247396357074,10.439759610691,3.2497624243567427,0.6797628477762674,7.322230800217093,High Altitude
Kevlar,3.5889009629774846,0.0,3994.268206678329,15.627733554830346,8.56913519711277,4.69035020501386,10.0,Extreme Terrain
Cotton,8.726556879575039,9.679611738687722,17731.20712583164,7.979003418869369,3.4994742357782003,0.0,4.8177724627392084,Jungle
Bamboo Fiber,7.842155734185538,8.346703048513803,3793.2180586935656,4.346841753510981,2.829338557148907,0.0,5.020095413655394,Jungle
Bamboo Fiber,8.786514721722735,9.139840179853561,2163.058903034359,4.749125900467327,1.1571515407103634,0.0,5.588337799070636,Coastal
Polyester,4.506209074276942,0.1754883960890905,2256.8133213607325,18.874606872959454,8.381258295046301,6.528160105316918,9.486907001080684,Hot Desert
Bamboo Fiber,7.922627872198995,7.621461161479821,2414.503357938722,2.032687320945642,3.456942436056215,0.0,6.047322714751652,Coastal
Nylon,6.801037206770376,0.5664659352762894,3871.889609355518,14.739184205957734,8.410070394760146,5.062917924348074,9.024858754219146,High Altitude
Wool,6.214665014616427,8.787764657148125,7556.547601655696,10.326083364762242,1.1487173594624225,0.3206866833623748,6.829665621661855,High Altitude
